weights,return,volatility,sharpe_ratio
[0.51527549 0.31505621 0.1696683 ],0.08780254515311502,0.32289117500505343,0.20998574876521126
[0.08033339 0.40701487 0.51265174],0.0911266167818468,0.12832755170762822,0.5542583477622662
[0.5294579  0.43604721 0.03449489],0.0721650654350674,0.31882232094937374,0.1636179840850941
[0.47013448 0.38772063 0.14214489],0.08024201736481423,0.2940072166801798,0.20489979138962877
[0.4527939  0.27809854 0.26910756],0.09456336214354313,0.29667029682674484,0.25133410031637937
[0.33752917 0.36626896 0.29620188],0.08745360155630238,0.23352272871528404,0.2888524039068731
[0.09186133 0.24258185 0.66555682],0.11132768935765847,0.15748442708862886,0.5799156846553545
[0.21831514 0.36172774 0.41995712],0.09209028525741972,0.18251768511050642,0.39497698655213725
[0.22020672 0.30717315 0.47262012],0.09885843581072154,0.19055657555422384,0.4138321418789454
[0.43006601 0.21709678 0.35283721],0.10297907601754985,0.2927009264122678,0.2834944085577448
[0.48768513 0.35510597 0.1572089 ],0.08372796747398865,0.3056408994440154,0.2085060199401153
[0.32329694 0.3412946  0.33540845],0.09106716141870469,0.22993225992152594,0.30907868884061485
[0.47706469 0.13095202 0.39198329],0.11216456196775897,0.324114538016675,0.2843580005134398
[0.22675184 0.41456753 0.35868064],0.0851844740986896,0.17921134326899846,0.36372962173966233
[0.4822541 0.4075443 0.1102016],0.07734564276380287,0.2980670584987749,0.1923917492010898
[0.22091942 0.39912279 0.37995779],0.08731787082760634,0.1787409942040837,0.37662244818188617
[0.12708724 0.48515281 0.38775995],0.07974484576713636,0.13134667305243114,0.4548637919689624
[0.41312785 0.46537086 0.12150129],0.07246192865756058,0.25903337595432413,0.2025296101874196
[0.24327358 0.40430908 0.35241733],0.085905525877308,0.18743490204640756,0.35161821601928894
[0.33044195 0.35976071 0.30979735],0.08851056425538899,0.23103431630807306,0.2965384768383649
[0.19178662 0.36418828 0.44402511],0.09268734238950507,0.171744511763849,0.42322949154527356
[0.38459909 0.28021373 0.33518718],0.09662544296887216,0.26469565725517297,0.28948507793236433
[0.25369508 0.73151537 0.01478954],0.04456891389240083,0.1590026144092102,0.15451893029362462
[0.12553948 0.36970993 0.5047506 ],0.09425632124242274,0.14738742965824178,0.5038171940077006
[0.07624725 0.30866528 0.61508748],0.1035838571782528,0.14283944865140144,0.5851594777731084
[0.13673552 0.37199301 0.49127147],0.09358833551360649,0.15073537989915836,0.48819550899620856
[0.53129915 0.16217491 0.30652594],0.10640341448409531,0.34608980588659477,0.24965605173706737
[0.58350493 0.41260181 0.00389326],0.07325725178468201,0.34775582253254067,0.1531455358441872
[0.49349743 0.02289918 0.48360339],0.12513692472507915,0.34415688799385175,0.30549126980412894
[0.13247056 0.62680847 0.24072097],0.061819467756065095,0.11529948002051219,0.3627030039391788
[0.41837935 0.1905343  0.39108635],0.10670467948520103,0.2903732674142846,0.298597320122781
[0.39113589 0.44453519 0.16432892],0.07582192311638139,0.2504247830839279,0.22290894067650288
[0.21810276 0.35105202 0.43084522],0.09343461447283877,0.18383980391740157,0.399448938195303
[0.42445447 0.28022329 0.29532225],0.09526426853885847,0.2831300744650822,0.26582929659117027
[0.52761268 0.00244099 0.46994633],0.12653510538239052,0.3621284408857866,0.294191489411325
[0.28606941 0.63909993 0.07483066],0.055038796879317835,0.18205831927953794,0.1924591911975096
[0.34367633 0.28102407 0.3752996 ],0.0979203515291455,0.246098974333918,0.3166220084420982
[0.05376143 0.48078689 0.46545168],0.08279373922954188,0.11035910917965458,0.5689946185350172
[0.30460465 0.32787272 0.36752264],0.09338602172353944,0.2232217257372661,0.3287584193749824
[0.42370984 0.14202144 0.43426873],0.11259878903478951,0.29846695155186004,0.31024804774306824
[0.78605976 0.12156893 0.09237131],0.10279596700695452,0.47419940923953435,0.17460158193729727
[0.1829622  0.42965295 0.38738485],0.08478932376069909,0.15955771592815282,0.4060557233714291
[0.45164804 0.2962454  0.25210657],0.09232965595094933,0.29422771926935043,0.24582882989598687
[0.16209548 0.36078433 0.47712019],0.09412681475988328,0.1611698787708867,0.45992970476362577
[0.09763803 0.24311527 0.6592467 ],0.11106376407266273,0.15890906154049278,0.573055829478032
[0.27582637 0.37431613 0.3498575 ],0.08855120540185638,0.20506910474914328,0.33428343818886624
[0.37798162 0.24779434 0.37422404],0.10091162122350666,0.2654018189889906,0.30486460692593453
[0.59795721 0.09006534 0.31197745],0.11316022740837933,0.3854157878197267,0.24171357363272788
[0.46772418 0.21377407 0.31850174],0.10211022586142388,0.3105775312013553,0.2643791569332481
[0.51809535 0.16260849 0.31929616],0.10679966079014026,0.3397945036909585,0.2554475126798524
[0.86908677 0.06806112 0.06285211],0.10666444621384788,0.5203546195073531,0.16654881683552197
[0.5124927  0.16826655 0.31924075],0.10628219405116371,0.33654277404940075,0.2563780912987258
[0.19932292 0.62766281 0.17301427],0.059431274988023586,0.14307421434973866,0.27560015036417085
[0.20036967 0.40699615 0.39263418],0.08703298539367202,0.16940072345761462,0.39570660635604776
[0.12861798 0.55472097 0.31666105],0.07097953818268049,0.12264864294542487,0.41565513452411307
[0.69287515 0.19149258 0.11563227],0.09721809024813699,0.4216279723597495,0.18314271184609993
[0.43818739 0.29884774 0.26296487],0.0924630404347807,0.28758895539363555,0.25196739678544805
[0.44107583 0.462845   0.09607918],0.07182461766495812,0.2728723605352918,0.18992256146168168
[0.40764447 0.09041965 0.50193588],0.11960985806364224,0.2975453278419456,0.3347720456109949
[0.39045724 0.56855799 0.04098477],0.060311826494096686,0.2387795862180789,0.16882442562439004
[0.09494128 0.46957028 0.43548845],0.08279339326420636,0.12307704732721453,0.5101958052118595
[0.17606387 0.64604204 0.17789409],0.057923030012866514,0.13105774141044826,0.2893612357785008
[0.18361485 0.51273007 0.30365508],0.07436204711495356,0.14928224855121153,0.3641561380709279
[0.58414754 0.0491605  0.36669196],0.11875458477790066,0.38321852628347874,0.25769783558128084
[0.03352295 0.06248423 0.90399282],0.1358747124117148,0.1759055610025713,0.658732513919904
[0.12860205 0.49172473 0.37967322],0.07887005527746385,0.13097777974886307,0.4494659734677237
[0.27371419 0.70908849 0.01719732],0.04669466391727387,0.17035786143509501,0.15669757586998312
[0.3034672  0.44043862 0.25609417],0.07932650066867294,0.20980264669429471,0.28277288968197867
[0.66541657 0.0371183  0.29746513],0.11748968401337571,0.42325701890722955,0.2303321141964186
[0.13190741 0.37054703 0.49754556],0.09393418590852207,0.1493409510702354,0.49506974060819153
[0.2313578  0.58998309 0.17865911],0.06305735739565548,0.16121927706492278,0.267073256868137
[0.28248602 0.23181926 0.48569472],0.1061710005957633,0.2258304445561574,0.3815738872813276
[0.56758751 0.3259927  0.10641979],0.0846477689677168,0.34745274432094675,0.18606204735571402
[0.24101912 0.3590534  0.39992748],0.09165050945466187,0.1921497285319359,0.3728889444814038
[0.43954267 0.29000318 0.27045415],0.0935245320557215,0.2891615473308757,0.2542680129304689
[0.06760165 0.50664317 0.42575518],0.07908309835025124,0.10990079913326702,0.5376039011200124
[0.05130116 0.5366283  0.41207054],0.07588382444603692,0.10144073216828164,0.5509012331785061
[0.07975365 0.44724376 0.47300259],0.0861079258706206,0.12202526560168017,0.5417560498201477
[0.08451641 0.48214284 0.43334075],0.08157446610396016,0.11816304433313544,0.52109749246443
[0.433562   0.29959207 0.26684593],0.09252764791648713,0.2853298799202681,0.25418875841799
[0.51718806 0.43333694 0.04947499],0.07292319446357656,0.31296749306881627,0.16910125056323227
[0.28822302 0.45350807 0.25826892],0.07820979074530961,0.20144883658939008,0.28895570573066987
[0.04997754 0.75632867 0.19369379],0.0484125842278883,0.07315413255497487,0.3883934268038299
[0.34320681 0.21857614 0.43821705],0.10575767375066711,0.2534289597702131,0.33838940043957305
[0.5109669  0.35069502 0.13833808],0.08348597828572676,0.31739369500638825,0.20002280853263
[0.33403094 0.33469752 0.33127154],0.09152714029651882,0.2355155244204812,0.3037045667054064
[0.14256276 0.26939257 0.58804467],0.10623970153084815,0.16801771463057807,0.5132774345875617
[0.8931355  0.03142979 0.07543471],0.110431732185168,0.5356236455933033,0.1688344660083069
[0.24266054 0.47557005 0.28176941],0.07700135415714218,0.17869354743404678,0.31898943736723656
[0.3950685  0.08370488 0.52122662],0.12087997759484109,0.29286570676003426,0.34445814332744407
[0.41559507 0.19231246 0.39209247],0.10657698101074342,0.28890001515446395,0.2996780078549112
[0.57016564 0.12045977 0.30937459],0.1103017993906919,0.3689696655042841,0.24474044300436779
[0.17322661 0.4783188  0.34845459],0.07902636783401433,0.14942132587875342,0.39503308839536555
[0.34705707 0.43638422 0.21655871],0.07834688648677159,0.2303735885504058,0.2532707280114503
[0.5697684  0.33188318 0.09834842],0.08383559740685387,0.34799002631304776,0.18344088215168589
[0.38534281 0.43925556 0.17540162],0.07668084686018595,0.24817510833131837,0.2283905394110515
[0.42013916 0.44413845 0.13572239],0.0748819399441853,0.2644219851410214,0.20755437531003967
[0.7415815  0.10609739 0.15232111],0.10625142570255891,0.453607994823643,0.19014529436610209
[0.10633425 0.51600926 0.37765649],0.07658837554943942,0.12006266767017872,0.47132365661649295
[0.12594274 0.36458892 0.50946834],0.09488394207162579,0.14828043081399478,0.505015676448643
[0.0471686  0.4986857  0.45414569],0.08077696539385631,0.10615581456813283,0.5725260141529835
[0.26729183 0.51168166 0.22102652],0.07163806191655972,0.1856613770327277,0.27813033998695996
[0.43036237 0.29208883 0.2775488 ],0.09357657212224907,0.2846218386939397,0.2585064184107377
[0.1124834  0.59776623 0.28975037],0.06613888581684757,0.11137308882813553,0.41427319922900235
[0.22084693 0.01716251 0.76199056],0.13515901704997302,0.23296377201674318,0.4943215679118404
[0.24679309 0.33661667 0.41659024],0.09426357696810803,0.19741649685797463,0.37617715920435324
[0.07954061 0.73273113 0.18772826],0.05035928722753394,0.08439818001866815,0.3597149514458573
[0.38690882 0.3692745  0.24381668],0.08539219899616138,0.2560511333165277,0.25538726639934156
[0.47483715 0.21016068 0.31500217],0.1023200710315322,0.3143050243625741,0.2619114065977192
[0.50139545 0.28026185 0.2183427 ],0.09263399584618827,0.3196133326627562,0.22725583830017781
[0.29813686 0.49964672 0.20221642],0.07209285995063702,0.2010579088871051,0.2590938115241584
[0.10151085 0.41595585 0.48253329],0.0892841676059932,0.13298541741315448,0.5209907142731564
[0.20858218 0.49716534 0.29425248],0.07545949838198451,0.16152498775262897,0.34334934274639406
[0.22489639 0.29109012 0.48401349],0.10071273316656734,0.19458885424733213,0.4147860034366482
[0.4008416  0.382239   0.21691939],0.08329303224947712,0.2612745533147732,0.24224721254512757
[0.3671494  0.20563706 0.42721354],0.10656124187856444,0.2655522646781971,0.32596687504609134
[0.4414235  0.08789232 0.47068417],0.11877375777865494,0.31289107983226616,0.31568096422437264
[0.30072364 0.63485778 0.06441858],0.05507006243556034,0.1894515500535161,0.18511362100575993
[0.13903775 0.6803454  0.18061685],0.05489013552744065,0.11201837422156868,0.3114679691603906
[0.47580806 0.15875183 0.3654401 ],0.10872564961795668,0.3204067320409488,0.27691568480095885
[0.45905907 0.33903137 0.20190956],0.08671803537172393,0.2933983769475514,0.22739742484550488
[0.38678076 0.06036841 0.55285083],0.12408555789266211,0.29223001136578397,0.3561768259399557
[0.26522524 0.38101086 0.3537639 ],0.08807446267173756,0.19967030780246675,0.340934330301546
[0.34515242 0.35523695 0.29961063],0.08857518039381626,0.2382327722835712,0.2878494832448595
[0.14159768 0.49351976 0.36488256],0.07820178919844137,0.1354049210900896,0.42983511034815114
[0.50107092 0.09923191 0.39969717],0.11531819141975239,0.3388055404238628,0.281335987895902
[0.24597437 0.46194562 0.29208001],0.0785946708278886,0.18171399967753357,0.32245545710220264
[0.2591423  0.66543092 0.07542678],0.0526597974715769,0.1669682165371551,0.19560487707736385
[0.35081479 0.03489039 0.61429482],0.1285038172122352,0.2803420667219285,0.38704079798291635
[0.44643637 0.13617475 0.41738888],0.11255556426005203,0.30946005907340257,0.2990872700573558
[0.14932328 0.46540281 0.38527392],0.08145968186752098,0.14201159103295627,0.43277933456331874
[0.45074542 0.01008362 0.53917096],0.12820083044322678,0.32652148420832594,0.3313743066725524
[0.39051185 0.16377276 0.44571539],0.11100734975028131,0.28098906382938066,0.3238821771566949
[0.22222046 0.68891353 0.08886601],0.05097859152356847,0.14763510573732905,0.20983214912776424
[0.52477891 0.40322981 0.07199128],0.07643494637393873,0.31936906983869884,0.17670761417955055
[0.33453915 0.01715478 0.64830607],0.13128048636977444,0.27605820132127107,0.4031051634661214
[0.25171292 0.49993918 0.2483479 ],0.07364034608871547,0.17993561373851846,0.2981085565788291
[0.27483867 0.68104439 0.04411694],0.0501686809808715,0.17313621934223153,0.17424823699793435
[0.37264077 0.35174441 0.27561483],0.08807462452085973,0.25126759531130854,0.2709248060280854
[0.35504088 0.5340397  0.11091942],0.0658435807862919,0.22459415755746331,0.20411742355569795
[0.07094796 0.21518219 0.71386986],0.11547298743870402,0.15694870304901162,0.6083069536986865
[0.02149541 0.36133769 0.6171669 ],0.09885517987936089,0.123190365110389,0.640108338088778
[0.59391059 0.36191835 0.04417107],0.07925003914080567,0.3572770958682944,0.16583777640939912
[0.53800658 0.38761685 0.07437657],0.07793902828195794,0.3272932421472981,0.17702482306641246
[0.05611177 0.54381259 0.40007564],0.0748198755191296,0.10154847581921422,0.5398394715123532
[0.36371621 0.38551063 0.25077316],0.0841500999360916,0.243493779886351,0.2634568323101855
[0.4091066  0.34030715 0.25058625],0.08826276833293845,0.269524961657198,0.2532706726427815
[0.24005534 0.42746358 0.33248108],0.08311535299760485,0.18324511570311042,0.3444312976934289
[0.45935489 0.22819436 0.31245075],0.10058973870029722,0.30509198208976746,0.2641489892598529
[0.32784324 0.30727323 0.36488353],0.09517304103028018,0.2359445281285877,0.3186047230106202
[0.27801796 0.5999421  0.12203994],0.060217863981849515,0.1817744113957181,0.22125151539782068
[0.25223738 0.31990699 0.42785563],0.09617060841961235,0.2018242452647092,0.37741059464737886
[0.41421517 0.26174714 0.32403769],0.09792770967479601,0.2803938964082116,0.277922275317095
[0.41795187 0.52348949 0.05855864],0.06501824307969106,0.25615306441835134,0.17574743125527043
[0.23365729 0.33236011 0.43398259],0.09524492031188331,0.1925768410754701,0.39072673480190234
[0.09870273 0.30276322 0.59853405],0.10355681708215095,0.14964466596952258,0.5583681619441655
[0.54430018 0.18563682 0.270063  ],0.10302129225660317,0.3498268419935002,0.2373211037309301
[0.18030962 0.56160535 0.25808503],0.06835343929592824,0.14211174632932894,0.34024942022649035
[0.28391278 0.70853542 0.0075518 ],0.04641592940744749,0.175336751171511,0.15065825750134915
[0.02909057 0.8315252  0.13938423],0.03970730658919061,0.06176087103775388,0.31909048978832744
[0.08645712 0.27120306 0.64233983],0.10792742879177984,0.15145283180309296,0.580559820143186
[0.41506783 0.37198215 0.21295002],0.08409221473677922,0.269070413123823,0.23819867072224227
[0.65808252 0.28040528 0.06151221],0.08726942909109178,0.3963520391215805,0.16972141543709066
[0.57341365 0.10578517 0.32080117],0.11202888965841484,0.3720647900980737,0.24734640876433553
[0.27059357 0.466207   0.26319943],0.07722087730222159,0.19210949341844236,0.29785554208706494
[0.38446969 0.5435432  0.07198711],0.0636491195622808,0.23800642530190555,0.18339471090712325
[0.25178491 0.36161959 0.3865955 ],0.09096174701531314,0.1963297992064506,0.3614415504021033
[0.202208   0.44651289 0.35127911],0.08202097658319021,0.16507752209187776,0.37570818726410843
[0.34915644 0.17769131 0.47315225],0.11067528122841847,0.26109860971427074,0.3472836616313184
[0.5372076  0.46191205 0.00088035],0.06866117805643725,0.3205006703228387,0.1518286311458291
[0.67333802 0.05410327 0.27255871],0.11509209672180518,0.42534660513157857,0.2235637843927048
[0.04409531 0.44728569 0.508619  ],0.08731943748163215,0.1134191042655654,0.5935458397203254
[0.11993722 0.40210952 0.47795326],0.09038959380821952,0.1407844755429286,0.49998121978126786
[0.4059874  0.13313703 0.46087557],0.1143162566993842,0.291584678000932,0.32346094913492923
[0.8324541  0.07869056 0.08885534],0.10658316993069336,0.5011452277331326,0.1727706164585093
[0.18053879 0.47923274 0.34022847],0.07866238893582642,0.15220039035448887,0.38542863654420495
[0.41527897 0.22145928 0.36326175],0.10293726934046254,0.2854091259444139,0.2905908108790303
[0.00649637 0.4078809  0.58562273],0.09353767752195744,0.11353327048508635,0.6477191858189031
[0.27715183 0.39529489 0.32755329],0.085878489239503,0.20315177980565163,0.3242821170581262
[0.11065932 0.82835256 0.06098812],0.0373213088038301,0.08749491079396805,0.19796932926325397
[0.77632854 0.20665136 0.01702009],0.09247186180317402,0.46182488460267107,0.15692498221598614
[0.35079617 0.24523874 0.4039651 ],0.10215934199616106,0.25352958306690915,0.3240621508633899
[0.77586652 0.05879364 0.16533984],0.11100609022871208,0.4749582643109689,0.19160860451757034
[0.34251878 0.2104052  0.44707602],0.10680452127947451,0.2541373919185501,0.34156532662967976
[0.29779719 0.38605217 0.31615064],0.08633161671857238,0.21336040498530723,0.31089000193423993
[0.3119333  0.48826593 0.19980077],0.07304747471109518,0.2086307891462708,0.25426484234742386
[0.1986832  0.51175706 0.28955974],0.0739697372411266,0.15563041780447484,0.3467814197410373
[0.32213993 0.33184069 0.34601938],0.0922906987430741,0.23051573438022652,0.3136041838421037
[0.55004035 0.25861897 0.19134069],0.09368476114274152,0.34525240844808086,0.21342287364179893
[0.37453794 0.23878126 0.3866808 ],0.10215797325919254,0.26490254662727963,0.3101441428375152
[0.39896432 0.38924964 0.21178604],0.08247904256880217,0.2596692180906804,0.24061012324912362
[0.22549173 0.58180923 0.19269904],0.06428125999658553,0.15942825018883247,0.27775039833992554
[0.64015759 0.24875499 0.11108742],0.09184512233624463,0.390321033669541,0.1840667454192877
[0.01945291 0.49368291 0.48686418],0.08234927866691143,0.10171619834401527,0.612972954966714
[0.41438805 0.08724658 0.49836536],0.11977715899101224,0.30091441916664974,0.3315798533926503
[0.19522872 0.42476209 0.38000919],0.08498331116303746,0.1650399340528173,0.3937429540067619
[0.23214808 0.13873892 0.629113  ],0.11954653449501408,0.21884740213717868,0.45486733460338713
[0.35390663 0.53652851 0.10956487],0.06557057346195032,0.22381872008468745,0.20360483450494016
[0.4767313  0.02703438 0.49623432],0.12519111853698758,0.33607718425201405,0.3129969050743652
[0.69492749 0.2769616  0.0281109 ],0.08644347807799321,0.4150226106201575,0.16009604387266624
[0.05346724 0.67013566 0.2763971 ],0.0590887627197714,0.08379961604140054,0.4664551529742081
[0.01886141 0.61079113 0.37034746],0.06770222496684586,0.08435915599371474,0.5654658869560045
[0.22156423 0.68947223 0.08896354],0.05093100918829095,0.1472825811680371,0.21001131934944334
[0.44290581 0.14547018 0.41162401],0.11151183012948244,0.3067710772886093,0.2983065774593489
[0.24980404 0.34251145 0.4076845 ],0.09342254145587903,0.197914250626023,0.3709815802734569
[0.17596182 0.58640763 0.23763055],0.06539543280554233,0.13746232388678642,0.3302390904065457
[0.30419782 0.26859096 0.42721122],0.10082465588166396,0.23030200391163483,0.3509507277786249
[0.12335932 0.44312469 0.43351598],0.08513587074244053,0.13596069608262154,0.479078679494685
[0.3742163  0.40945618 0.21632752],0.08079274340679046,0.24590514487269205,0.24722029886061786
[0.39975731 0.34290314 0.25733955],0.08825665713086912,0.26485943149878804,0.2577089920665387
[0.08599711 0.51085467 0.40314822],0.07792792396498659,0.11443163054777741,0.5062230057169426
[0.51641322 0.29801638 0.18557039],0.08989787819944883,0.3250989301245967,0.21500494687158744
[0.49880861 0.1196148  0.38157659],0.11284253030423017,0.335465267017895,0.27675750497078316
[0.41283526 0.32229831 0.26486644],0.09039105653834602,0.2731791125099419,0.2576736409002875
[0.39792628 0.35246863 0.24960509],0.0871211060107156,0.2629901515950841,0.25522288801924187
[0.40922657 0.4460851  0.14468834],0.07501049984872568,0.2589664782552816,0.21242324573954294
[0.43414893 0.0433553  0.52249578],0.12460003320267082,0.31506514247815004,0.33199494041117195
[0.31301798 0.13128275 0.55569927],0.11772087430944489,0.2517808617262741,0.3881187539014901
[0.42007443 0.33355585 0.24636972],0.08873408306020189,0.27540146386940684,0.24957776946601504
[0.48570932 0.07294403 0.44134665],0.11913480165712793,0.33474208139240635,0.29615279096300917
[0.10447013 0.66472322 0.23080665],0.05802628303445331,0.10046710774034277,0.3784948515959296
[0.44523977 0.47922654 0.07553368],0.06963082285946903,0.2734417373358166,0.18150419662714806
[0.24009273 0.50905632 0.25085095],0.07289498181742882,0.1737721114938522,0.30439281287837816
[0.47250125 0.32213211 0.20536664],0.08837590056958597,0.301537778921644,0.22675732644218274
[0.22847973 0.16247386 0.60904641],0.1166990221745,0.21403812138832423,0.4517841099860023
[0.2780584  0.36778665 0.35415495],0.08929282799201063,0.20682473786720448,0.3350316248750733
[0.23819116 0.35714588 0.40466296],0.09198591521708918,0.19122173408188686,0.37645258036548634
[0.20382972 0.41383583 0.38233445],0.08605828265921091,0.16990073059796018,0.38880517127101744
[0.33150993 0.55261224 0.11587783],0.06432040244081305,0.2115798275176554,0.2094736675079041
[0.07791363 0.60893938 0.31314699],0.06591912033923511,0.09852379072310656,0.4660713925257628
[0.46988129 0.49546849 0.03465022],0.06675575971981183,0.2841821195168881,0.16452745091526869
[0.47956625 0.24335853 0.27707522],0.09800083131127957,0.3129927626932982,0.2492096962245502
[0.39857262 0.58926772 0.01215966],0.057441113518264565,0.24105934455512687,0.15531907127417877
[0.25266276 0.36439998 0.38293727],0.09058356278444722,0.19635225056241107,0.35947417247459584
[0.61483939 0.11935327 0.26580734],0.1089159882721506,0.39048904808728874,0.22770417943264465
[0.24877758 0.55789595 0.19332647],0.06648170346539001,0.1724018569432644,0.26961254530272627
[0.17901619 0.81345351 0.0075303 ],0.03685481346036208,0.11799755359997854,0.14284036360195476
[0.39863221 0.27039199 0.33097579],0.09737671815571827,0.2722405073060026,0.2842219143705372
[0.28144652 0.01367522 0.70487826],0.13352795446514956,0.2555937293898109,0.4441734730197778
[0.48568191 0.43114331 0.08317479],0.07427301568299219,0.2976055586058574,0.1823655980662318
[0.34546791 0.35257273 0.30195936],0.08889809471152951,0.23867447759986044,0.2886697203839184
[0.34422253 0.38007983 0.27569764],0.085495460261992,0.2350600495178188,0.27863288719773327
[0.13550569 0.74574299 0.11875132],0.04681992906745619,0.10422660321809746,0.2573232575884167
[0.46277034 0.46227464 0.07495502],0.0711557744886135,0.28355998456280845,0.1804054777597948
[0.27508338 0.08753422 0.63738241],0.12449460177590788,0.2425612210021634,0.4307968163426086
[0.47981296 0.03661372 0.48357333],0.12388619810399659,0.33632653412517,0.3088849304567015
[0.58128373 0.33321939 0.08549689],0.08327530876779515,0.35355487045733164,0.1789688505378162
[0.25003381 0.39681606 0.35315013],0.0866133128191132,0.19122955806407765,0.34834213650586515
[0.09548651 0.13859635 0.76591714],0.12422766778898164,0.17552546477473965,0.593803684968116
[0.36515154 0.28736276 0.3474857 ],0.09639366652114337,0.25502081130356025,0.2995585581061041
[0.37584324 0.43466283 0.18949394],0.07758021722238485,0.24411346895523814,0.23587480637106117
[0.53174165 0.18866635 0.279592  ],0.1030703904690696,0.34351575762441183,0.24182410449972974
[0.12247667 0.34705004 0.53047329],0.09719887381085374,0.14981169675931322,0.5153060507343501
[0.37504435 0.22236568 0.40258998],0.10419666598183477,0.26706737522940643,0.315263764095151
[0.08115378 0.58670388 0.33214234],0.06859344560604391,0.10245047818125094,0.47431155489654714
[0.27069288 0.35293094 0.37637619],0.09140476592224417,0.20545065570800766,0.34755190085022974
[0.07204058 0.68513529 0.24282413],0.05657635687230562,0.08726296386240585,0.4191509805921598
[0.30504983 0.35144362 0.34350655],0.09041868919554756,0.22061834495320393,0.319187822800884
[0.45452874 0.42793077 0.11754048],0.07573840329378866,0.28264193413004074,0.1972050023834891
[0.50234583 0.17584581 0.32180836],0.10567916903820818,0.33094431082880116,0.2588930108018396
[0.2713419  0.12774024 0.60091786],0.1195866616824467,0.23543726013507704,0.42298598626789574
[0.04848633 0.66809677 0.2834169 ],0.059514086333642094,0.08278857524712786,0.47728912130315865
[2.41335255e-04 9.15812083e-01 8.39465815e-02],0.030135199913030927,0.0542582863891033,0.18679542955610887
[0.26406592 0.67599195 0.05994213],0.051169071970062555,0.16840568007934067,0.18508325820944949
[0.77004783 0.00350457 0.2264476 ],0.11812932758029117,0.47741109966822626,0.20554471324291684
[0.63922475 0.27286625 0.087909  ],0.08885713602209254,0.387666037897295,0.17761972752520294
[0.2445017  0.18352414 0.57197416],0.11351586269645977,0.21713711901133564,0.43067653804312367
[0.15713337 0.39562293 0.44724369],0.0899327703324018,0.15446123567374376,0.45275288668617963
[0.25206136 0.52870516 0.21923348],0.07002565694819951,0.17696121078276839,0.2826927818074737
[0.55394478 0.0513044  0.39475081],0.11951667466393404,0.3687858950029649,0.2698494601132561
[0.32612752 0.25601326 0.41785923],0.10165164929422507,0.24136415881276516,0.3382923533297468
[0.80424868 0.00498561 0.19076571],0.11677680624924819,0.4940395069479703,0.19588880016318255
[0.30400872 0.28411485 0.41187643],0.09888681648745201,0.22829111095316337,0.3455536054736558
[0.31521423 0.39380053 0.29098524],0.08476685364598863,0.2203020050528743,0.29399121279193097
[0.25146971 0.08889747 0.65963282],0.12512962594560084,0.23332316609031434,0.4505751730837882
[0.61208473 0.04578741 0.34212786],0.11822375286439063,0.3968231409313248,0.24752526436302127
[0.50626201 0.2647723  0.22896568],0.09440792562730244,0.3235118679748918,0.23000060582963633
[0.44209818 0.20176262 0.3561392 ],0.10448903306771312,0.29997748484469583,0.2816512482977005
[0.31083643 0.04400558 0.64515799],0.12872635754601733,0.2627867155718029,0.4137437362822449
[0.19937673 0.39356973 0.40705354],0.08874846175055945,0.17076715710170662,0.40258597096404075
[0.15801239 0.48996654 0.35202108],0.07808669699631472,0.14202021412807683,0.40900302363951446
[0.49622341 0.1216324  0.38214419],0.11267804953330648,0.3340382134044544,0.27744744707124763
[0.58457124 0.28403809 0.13139067],0.08932284846925394,0.3596827688243833,0.19273330411638684
[0.38199971 0.43297544 0.18502486],0.07758147821746293,0.24720623035612968,0.2329289117612854
[0.36780943 0.22538078 0.40680979],0.10406591472949832,0.2634746304211955,0.319066448997799
[0.14469023 0.64656393 0.20874584],0.0589282223804184,0.11790777369592002,0.330158234357074
[0.68439287 0.10810014 0.20750699],0.1079520280442009,0.4253552750863155,0.2067730981503713
[0.31864279 0.16528935 0.51606786],0.11326977907556415,0.24964099988148736,0.3736156285219268
[0.02009674 0.51850218 0.46140108],0.07921881553510984,0.09801507686959612,0.6041806773655581
[0.03467843 0.22314689 0.74217468],0.11571306508910137,0.14843904779022254,0.644797083476076
[0.34512103 0.28309783 0.37178114],0.09761132613911302,0.24649926803142136,0.31485418499993223
[0.55663968 0.00928197 0.43407836],0.12468782349644487,0.37474723858740994,0.2793558236507896
[0.44604923 0.24028451 0.31366626],0.09952953220631042,0.29755397983815396,0.2672776625255298
[0.16777909 0.41639825 0.41582266],0.08696750050476938,0.15551360130104225,0.43062150155685813
[0.32122057 0.60141588 0.07736355],0.058559085202579485,0.20222722438599192,0.19067207849810372
[0.01063042 0.48308151 0.50628807],0.08397810054577763,0.10209747990906823,0.6266374116458004
[0.29802773 0.65845499 0.04351728],0.05220661792982735,0.1861637644557056,0.17300153992905717
[0.18512154 0.487968   0.32691046],0.07741196333959993,0.15294436846382203,0.37537807973086856
[0.48266935 0.51545371 0.00187694],0.0638163433424773,0.2888632506927263,0.151685419441209
[0.15610922 0.33661772 0.50727307],0.09735783456610778,0.1625297895227203,0.4759609594848691
[0.4787774  0.01333639 0.50788621],0.12683690621724994,0.3386432250326624,0.31548514282825363
[0.38742082 0.38602473 0.22655446],0.0832768435374257,0.25454463576031566,0.248588399234657
[0.51917173 0.39513365 0.08569462],0.07764028382546959,0.317326377400313,0.18164353148857623
